Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Reinforcement learning-based robust optimal tracking control for disturbed nonlinear systems","Neural Computing and Applications","","35","33","10.1007/s00521-023-08993-0","Zhong-Xin FanLintao TangShihua LiRongjie Liu","2023","http://link.springer.com/article/10.1007/s00521-023-08993-0","Article"
"An Adaptive Updating Method of Target Network Based on Moment Estimates for Deep Reinforcement Learning","Neural Processing Letters","","55","5","10.1007/s11063-022-11096-x","Miaoping SunZequan YangXunhua DaiXiaohong NianHongyun XiongHaibo Wang","2023","http://link.springer.com/article/10.1007/s11063-022-11096-x","Article"
"Optimizing airborne wind energy with reinforcement learning","The European Physical Journal E","","46","1","10.1140/epje/s10189-022-00259-2","N. OrzanC. LeoneA. MazzoliniJ. OyeroA. Celani","2023","http://link.springer.com/article/10.1140/epje/s10189-022-00259-2","Article"
"Multi-agent Reinforcement Learning Aided Sampling Algorithms for a Class of Multiscale Inverse Problems","Journal of Scientific Computing","","96","2","10.1007/s10915-023-02279-2","Eric ChungWing Tat LeungSai-Mang PunZecheng Zhang","2023","http://link.springer.com/article/10.1007/s10915-023-02279-2","Article"
"Improving reinforcement learning with human assistance: an argument for human subject studies with HIPPO Gym","Neural Computing and Applications","","35","32","10.1007/s00521-021-06375-y","Matthew E. TaylorNicholas NissenYuan WangNeda Navidi","2023","http://link.springer.com/article/10.1007/s00521-021-06375-y","Article"
"Modeling musical expectancy via reinforcement learning and directed graphs","Multimedia Tools and Applications","","","","10.1007/s11042-023-16497-1","Kirtana Sunil PhatnaniHemant A. Patil","2023","http://link.springer.com/article/10.1007/s11042-023-16497-1","Article"
"Deep Reinforcement Learning for Solving Multi-objective Vehicle Routing Problem","Advanced Intelligent Computing Technology and Applications","","","","10.1007/978-981-99-4755-3_13","Jian ZhangRong HuYi-Jun WangYuan-Yuan YangBin Qian","2023","http://link.springer.com/chapter/10.1007/978-981-99-4755-3_13","Chapter"
"Analysis of Path Optimization Problem Based on Reinforcement Learning","7th International Conference on Computing, Control and Industrial Engineering (CCIE 2023)","","","","10.1007/978-981-99-2730-2_38","Aihua GuZhenzhuo WangYue RanMengmeng LiShujun LiQifeng XunJian Dong","2023","http://link.springer.com/chapter/10.1007/978-981-99-2730-2_38","Chapter"
"Intelligent Design of Agricultural Product Packaging Layout Based on Reinforcement Learning","Innovative Technologies for Printing and Packaging","","","","10.1007/978-981-19-9024-3_55","Jianing WangYuan ZhangLei Zhu","2023","http://link.springer.com/chapter/10.1007/978-981-19-9024-3_55","Chapter"
"Supervised Learning Guided Reinforcement Learning for Humanized Autonomous Driving Following Decision Making","7th International Conference on Computing, Control and Industrial Engineering (CCIE 2023)","","","","10.1007/978-981-99-2730-2_45","Xuegao LiuYue Ren","2023","http://link.springer.com/chapter/10.1007/978-981-99-2730-2_45","Chapter"
"Example-guided learning of stochastic human driving policies using deep reinforcement learning","Neural Computing and Applications","","35","23","10.1007/s00521-022-07947-2","Ran EmunaRotem DuffneyAvinoam BorowskyArmin Biess","2023","http://link.springer.com/article/10.1007/s00521-022-07947-2","Article"
"DRJOA: intelligent resource management optimization through deep reinforcement learning approach in edge computing","Cluster Computing","","26","5","10.1007/s10586-022-03768-z","Yifan ChenShaomiao ChenKuan-Ching LiWei LiangZhiyong Li","2023","http://link.springer.com/article/10.1007/s10586-022-03768-z","Article"
"Multi-user reinforcement learning based multi-reward for spectrum access in cognitive vehicular networks","Telecommunication Systems","","83","1","10.1007/s11235-023-01004-6","Lingling ChenQuanjun ZhaoKe FuXiaohui ZhaoHongliang Sun","2023","http://link.springer.com/article/10.1007/s11235-023-01004-6","Article"
"Stock Price Formation: Precepts from a Multi-Agent Reinforcement Learning Model","Computational Economics","","61","4","10.1007/s10614-022-10249-3","Johann LussangeStefano VrizziSacha Bourgeois-GirondeStefano PalminteriBoris Gutkin","2023","http://link.springer.com/article/10.1007/s10614-022-10249-3","Article"
"Qoe-guaranteed distributed offloading decision via partially observable deep reinforcement learning for edge-enabled Internet of Things","Neural Computing and Applications","","35","29","10.1007/s00521-023-08905-2","Jiaxin HouYingbo WuJunpeng CaiZhiwen Zhou","2023","http://link.springer.com/article/10.1007/s00521-023-08905-2","Article"
"Attention-deep reinforcement learning jointly beamforming based on tensor decomposition for RIS-assisted V2X mmWave massive MIMO system","Complex & Intelligent Systems","","","","10.1007/s40747-023-01148-7","Xiaoping ZhouXinyue ChenLe TongYang Wang","2023","http://link.springer.com/article/10.1007/s40747-023-01148-7","Article"
"Reinforcement Learning in Economics and Finance","Computational Economics","","62","1","10.1007/s10614-021-10119-4","Arthur CharpentierRomuald ÉlieCarl Remlinger","2023","http://link.springer.com/article/10.1007/s10614-021-10119-4","Article"
"Trajectory optimization for UAV-assisted relay over 5G networks based on reinforcement learning framework","EURASIP Journal on Wireless Communications and Networking","","2023","1","10.1186/s13638-023-02268-x","Sara M. M. AbohashishRawya Y. RizkE. I. Elsedimy","2023","http://link.springer.com/article/10.1186/s13638-023-02268-x","Article"
"MetaLive: Meta-Reinforcement Learning Based Collective Bitrate Adaptation for Multi-Party Live Streaming","Euro-Par 2023: Parallel Processing","","","","10.1007/978-3-031-39698-4_5","Yi YangXiang LiYeting XuWenzhong LiJiangyi HuTaishan XuXiancheng RenSanglu Lu","2023","http://link.springer.com/chapter/10.1007/978-3-031-39698-4_5","Chapter"
"Reinforcement Learning-Based Dynamic Path Allocation in IoT Systems","Pan-African Artificial Intelligence and Smart Systems","","","","10.1007/978-3-031-25271-6_2","Arouna Ndam NjoyaUriel Nguefack YefouAdo Adamou Abba AriRockefellerAssidé Christian DjedouboumWahabou AbdouOusmane Thiare","2023","http://link.springer.com/chapter/10.1007/978-3-031-25271-6_2","Chapter"
"High-accuracy model-based reinforcement learning, a survey","Artificial Intelligence Review","","56","9","10.1007/s10462-022-10335-w","Aske PlaatWalter KostersMike Preuss","2023","http://link.springer.com/article/10.1007/s10462-022-10335-w","Article"
"A Deep Reinforcement Learning-based DDoS Attack Mitigation Scheme for Securing Big Data in Fog-Assisted Cloud Environment","Wireless Personal Communications","","130","4","10.1007/s11277-023-10407-2","Sengathir JanakiramanM. Deva Priya","2023","http://link.springer.com/article/10.1007/s11277-023-10407-2","Article"
"Recent Reinforcement Learning and Blockchain Based Security Solutions for Internet of Things: Survey","Wireless Personal Communications","","132","2","10.1007/s11277-023-10664-1","Rim GasmiSarra HammoudiManal LamriSaad Harous","2023","http://link.springer.com/article/10.1007/s11277-023-10664-1","Article"
"Implementation of Reinforcement-Learning Algorithms in Autonomous Robot Navigation","Handbook on Decision Making","","","","10.1007/978-3-031-08246-7_7","Diego León Ramírez-BedoyaGustavo Alonso Acosta-AmayaJohn Willian Branch-BedoyaJulián Andrés Zapata-CortésJovani Alberto Jiménez-Builes","2023","http://link.springer.com/chapter/10.1007/978-3-031-08246-7_7","Chapter"
"Coral: federated query join order optimization based on deep reinforcement learning","World Wide Web","","26","5","10.1007/s11280-023-01156-0","Rong GuYi ZhangLiangliang YinLingyi SongWenjie HuangChunfeng YuanZhaokang WangGuanghui ZhuYihua Huang","2023","http://link.springer.com/article/10.1007/s11280-023-01156-0","Article"
"A Study on Reinforcement Learning-Based Traffic Engineering in Software-Defined Networks","Computer Networks and Inventive Communication Technologies","","","","10.1007/978-981-19-3035-5_4","A. BhavaniY. EkshithaA. MounikaU. Prabu","2023","http://link.springer.com/chapter/10.1007/978-981-19-3035-5_4","Chapter"
"Deep Reinforcement Learning Applied to Multi-agent Informative Path Planning in Environmental Missions","Mobile Robot: Motion Control and Path Planning","","","","10.1007/978-3-031-26564-8_2","Samuel Yanes LuisManuel Perales EsteveDaniel Gutiérrez ReinaSergio Toral Marín","2023","http://link.springer.com/chapter/10.1007/978-3-031-26564-8_2","Chapter"
"Quantum circuit compilation for nearest-neighbor architecture based on reinforcement learning","Quantum Information Processing","","22","8","10.1007/s11128-023-04050-w","Yangzhi LiWen LiuMaoduo LiYugang Li","2023","http://link.springer.com/article/10.1007/s11128-023-04050-w","Article"
"Introduction to Optimal Control and Reinforcement Learning","Output Feedback Reinforcement Learning Control for Linear Systems","","","","10.1007/978-3-031-15858-2_1","Syed Ali Asad RizviZongli Lin","2023","http://link.springer.com/chapter/10.1007/978-3-031-15858-2_1","Chapter"
"ScaRLib: A Framework for Cooperative Many Agent Deep Reinforcement Learning in Scala","Coordination Models and Languages","","","","10.1007/978-3-031-35361-1_3","Davide DominiFilippo CavallariGianluca AguzziMirko Viroli","2023","http://link.springer.com/chapter/10.1007/978-3-031-35361-1_3","Chapter"
"SMART: A Decision-Making Framework with Multi-modality Fusion for Autonomous Driving Based on Reinforcement Learning","Database Systems for Advanced Applications","","","","10.1007/978-3-031-30678-5_33","Yuyang XiaShuncheng LiuRui HuQuanlin YuXiushi FengKai ZhengHan Su","2023","http://link.springer.com/chapter/10.1007/978-3-031-30678-5_33","Chapter"
"OAT: An Optimized Android Testing Framework Based on Reinforcement Learning","Theoretical Aspects of Software Engineering","","","","10.1007/978-3-031-35257-7_3","Mengjun DuPeiyang LiLian SongW. K. ChanBo Jiang","2023","http://link.springer.com/chapter/10.1007/978-3-031-35257-7_3","Chapter"
"A dynamic queuing model based distributed task offloading algorithm using deep reinforcement learning in mobile edge computing","Applied Intelligence","","","","10.1007/s10489-023-05065-7","Zhengyi ChaiHaole HouYalun Li","2023","http://link.springer.com/article/10.1007/s10489-023-05065-7","Article"
"Portfolio Optimization Using Reinforcement Learning and Hierarchical Risk Parity Approach","Data Analytics and Computational Intelligence: Novel Models, Algorithms and Applications","","","","10.1007/978-3-031-38325-0_20","Jaydip Sen","2023","http://link.springer.com/chapter/10.1007/978-3-031-38325-0_20","Chapter"
"Static photovoltaic models’ parameter extraction using reinforcement learning strategy adapted local gradient Nelder-Mead Runge Kutta method","Applied Intelligence","","53","20","10.1007/s10489-023-04761-8","Zhiqing ChenFangjun KuangSudan YuZhennao CaiHuiling Chen","2023","http://link.springer.com/article/10.1007/s10489-023-04761-8","Article"
"Reinforcement Learning-Based SPARQL Join Ordering Optimizer","The Semantic Web: ESWC 2023 Satellite Events","","","","10.1007/978-3-031-43458-7_8","Ruben EschauzierRuben TaelmanMeike MorrenRuben Verborgh","2023","http://link.springer.com/chapter/10.1007/978-3-031-43458-7_8","Chapter"
"Transform networks for cooperative multi-agent deep reinforcement learning","Applied Intelligence","","53","8","10.1007/s10489-022-03924-3","Hongbin WangXiaodong XieLianke Zhou","2023","http://link.springer.com/article/10.1007/s10489-022-03924-3","Article"
"Gym-DC: A Distribution Centre Reinforcement Learning Environment","Pattern Recognition, Computer Vision, and Image Processing. ICPR 2022 International Workshops and Challenges","","","","10.1007/978-3-031-37742-6_53","Saeid RezaeiFederico ToffanoKenneth N. Brown","2023","http://link.springer.com/chapter/10.1007/978-3-031-37742-6_53","Chapter"
"A dual-experience pool deep reinforcement learning method and its application in fault diagnosis of rolling bearing with unbalanced data","Journal of Mechanical Science and Technology","","37","6","10.1007/s12206-023-0501-y","Yuxiang KangGuo ChenWenping PanXunkai WeiHao WangZhiyuan He","2023","http://link.springer.com/article/10.1007/s12206-023-0501-y","Article"
"Meta-reinforcement learning for edge caching in vehicular networks","Journal of Ambient Intelligence and Humanized Computing","","14","4","10.1007/s12652-023-04583-z","Hebatullah SakrMaha Elsabrouty","2023","http://link.springer.com/article/10.1007/s12652-023-04583-z","Article"
"Reinforcement learning for multi-agent formation navigation with scalability","Applied Intelligence","","","","10.1007/s10489-023-05007-3","Yalei GongHongyun XiongMengMeng LiHaibo WangXiaohong Nian","2023","http://link.springer.com/article/10.1007/s10489-023-05007-3","Article"
"Learning heuristics for weighted CSPs through deep reinforcement learning","Applied Intelligence","","53","8","10.1007/s10489-022-03992-5","Dingding ChenZiyu ChenZhongshi HeJunsong GaoZhizhuo Su","2023","http://link.springer.com/article/10.1007/s10489-022-03992-5","Article"
"A Sliding Mode Terminal Guidance Law Based on Reinforcement Learning Method","Proceedings of 2022 International Conference on Autonomous Unmanned Systems (ICAUS 2022)","","","","10.1007/978-981-99-0479-2_26","Xinyu LiuMingrui Hao","2023","http://link.springer.com/chapter/10.1007/978-981-99-0479-2_26","Chapter"
"A Deep Reinforcement Learning Algorithm Based on Short-Term Advantage for Air Game Decision-Making","Proceedings of 2022 International Conference on Autonomous Unmanned Systems (ICAUS 2022)","","","","10.1007/978-981-99-0479-2_359","RongLei XieChengJing HuangZiYi WangJin Han","2023","http://link.springer.com/chapter/10.1007/978-981-99-0479-2_359","Chapter"
"Uniaxial attitude control of uncrewed aerial vehicle with thrust vectoring under model variations by deep reinforcement learning and domain randomization","ROBOMECH Journal","","10","1","10.1186/s40648-023-00260-0","Atsushi OsedoDaichi WadaShinsaku Hisada","2023","http://link.springer.com/article/10.1186/s40648-023-00260-0","Article"
"Flight Control of a Canard Rotor/Wing VTOL Aircraft Based on Reinforcement Learning Under Transition Flight Mode","Proceedings of 2022 International Conference on Autonomous Unmanned Systems (ICAUS 2022)","","","","10.1007/978-981-99-0479-2_184","Yinong ZhangHuimin ZhaoDehai ZhuBan WangJiangtao HuangZhenghong Gao","2023","http://link.springer.com/chapter/10.1007/978-981-99-0479-2_184","Chapter"
