Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Adapting Strategies to Opponent Models in Incomplete Information Games: A Reinforcement Learning Approach for Poker","Autonomous and Intelligent Systems","","","","10.1007/978-3-642-31368-4_26","Luís Filipe TeófiloNuno PassosLuís Paulo ReisHenrique Lopes Cardoso","2012","http://link.springer.com/chapter/10.1007/978-3-642-31368-4_26","Chapter"
"A Deep Reinforcement Learning Method for Self-driving","Intelligent Computing Theories and Application","","","","10.1007/978-3-319-95933-7_19","Yong FangJianfeng Gu","2018","http://link.springer.com/chapter/10.1007/978-3-319-95933-7_19","Chapter"
"Reinforcement Learning in Order to Control Biomechanical Models","Progress in Industrial Mathematics at ECMI 2018","","","","10.1007/978-3-030-27550-1_66","Simon GottschalkMichael Burger","2019","http://link.springer.com/chapter/10.1007/978-3-030-27550-1_66","Chapter"
"A Multi-object Optimization Cloud Workflow Scheduling Algorithm Based on Reinforcement Learning","Intelligent Computing Theories and Application","","","","10.1007/978-3-319-95933-7_64","Wu JiahaoPeng ZhipingCui DelongLi QiruiHe Jieguang","2018","http://link.springer.com/chapter/10.1007/978-3-319-95933-7_64","Chapter"
"Reinforcement Learning-Based DoS Mitigation in Software Defined Networks","ICCCE 2018","","","","10.1007/978-981-13-0212-1_41","A. VishnuPriya","2019","http://link.springer.com/chapter/10.1007/978-981-13-0212-1_41","Chapter"
"Pricing Cloud Resource Based on Reinforcement Learning in the Competing Environment","Cloud Computing – CLOUD 2018","","","","10.1007/978-3-319-94295-7_11","Bing ShiHangxing ZhuHan YuanRongjian ShiJinwen Wang","2018","http://link.springer.com/chapter/10.1007/978-3-319-94295-7_11","Chapter"
"Market Making via Reinforcement Learning","Applied Reinforcement Learning with Python","","","","10.1007/978-1-4842-5127-0_4","Taweh Beysolow II","2019","http://link.springer.com/chapter/10.1007/978-1-4842-5127-0_4","Chapter"
"Speeding Up Relational Reinforcement Learning through the Use of an Incremental First Order Decision Tree Learner","Machine Learning: ECML 2001","","","","10.1007/3-540-44795-4_9","Kurt DriessensJan RamonHendrik Blockeel","2001","http://link.springer.com/chapter/10.1007/3-540-44795-4_9","Chapter"
"Adaptive Agents in Minecraft: A Hybrid Paradigm for Combining Domain Knowledge with Reinforcement Learning","Autonomous Agents and Multiagent Systems","","","","10.1007/978-3-319-71679-4_6","Priyam ParasharBradley ShenemanAshok K. Goel","2017","http://link.springer.com/chapter/10.1007/978-3-319-71679-4_6","Chapter"
"Relational reinforcement learning","Inductive Logic Programming","","","","10.1007/BFb0027307","Sašo DžeroskiLuc De RaedtHendrik Blockeel","1998","http://link.springer.com/chapter/10.1007/BFb0027307","Chapter"
"Expertise Based Cooperative Reinforcement Learning Methods (ECRLM) for Dynamic Decision Making in Retail Shop Application","Information and Communication Technology for Intelligent Systems (ICTIS 2017) - Volume 2","","","","10.1007/978-3-319-63645-0_39","Deepak A. VidhateParag Kulkarni","2018","http://link.springer.com/chapter/10.1007/978-3-319-63645-0_39","Chapter"
"A Reinforcement Learning Approach to Query-Less Image Retrieval","Symbiotic Interaction","","","","10.1007/978-3-319-13500-7_10","Sayantan HoreLasse TyrvainenJoel PyykkoDorota Glowacka","2014","http://link.springer.com/chapter/10.1007/978-3-319-13500-7_10","Chapter"
"Toward Faster Reinforcement Learning for Robotics: Using Gaussian Processes","Artificial Intelligence","","","","10.1007/978-3-030-33274-7_11","Ali YounesAleksandr I. Panov","2019","http://link.springer.com/chapter/10.1007/978-3-030-33274-7_11","Chapter"
"Playing a FPS Doom Video Game with Deep Visual Reinforcement Learning","Automatic Control and Computer Sciences","","53","3","10.3103/S0146411619030052","Adil KhanFeng JiangShaohui LiuIbrahim Omara","2019","http://link.springer.com/article/10.3103/S0146411619030052","Article"
"A Reinforcement Learning Based Approach to Multiple Sequence Alignment","Soft Computing Applications","","","","10.1007/978-3-319-62524-9_6","Ioan-Gabriel MirceaIuliana BocicorGabriela Czibula","2018","http://link.springer.com/chapter/10.1007/978-3-319-62524-9_6","Chapter"
"Reinforcement learning in dynamic environment: abstraction of state-action space utilizing properties of the robot body and environment","Artificial Life and Robotics","","21","1","10.1007/s10015-015-0258-1","Kazuyuki ItoYutaka Takeuchi","2016","http://link.springer.com/article/10.1007/s10015-015-0258-1","Article"
"Intelligent Human–Robot Interaction Systems Using Reinforcement Learning and Neural Networks","Trends in Control and Decision-Making for Human–Robot Collaboration Systems","","","","10.1007/978-3-319-40533-9_8","Hamidreza ModaresIsura RanatungaBakur AlQaudiFrank L. LewisDan O. Popa","2017","http://link.springer.com/chapter/10.1007/978-3-319-40533-9_8","Chapter"
"Exploring parameter space in reinforcement learning","Paladyn","","1","1","10.2478/s13230-010-0002-4","Thomas RückstießFrank SehnkeTom SchaulDaan WierstraYi SunJürgen Schmidhuber","2010","http://link.springer.com/article/10.2478/s13230-010-0002-4","Article"
"“Re:ROS”: Prototyping of Reinforcement Learning Environment for Asynchronous Cognitive Architecture","Biologically Inspired Cognitive Architectures (BICA) for Young Scientists","","","","10.1007/978-3-319-63940-6_28","Sei UenoMasahiko OsawaMichita ImaiTsuneo KatoHiroshi Yamakawa","2018","http://link.springer.com/chapter/10.1007/978-3-319-63940-6_28","Chapter"
"Reinforcement Learning","Reactive Search and Intelligent Optimization","","","","10.1007/978-0-387-09624-7_8","Roberto BattitiFranco MasciaMauro Brunato","2009","http://link.springer.com/chapter/10.1007/978-0-387-09624-7_8","Chapter"
"Robot Reinforcement Learning Based on Learning Classifier System","Advanced Intelligent Computing Theories and Applications","","","","10.1007/978-3-642-14831-6_27","Jie ShaoJing-yu Yang","2010","http://link.springer.com/chapter/10.1007/978-3-642-14831-6_27","Chapter"
"Reinforcement learning in a continuum of agents","Swarm Intelligence","","12","1","10.1007/s11721-017-0142-9","Adrian ŠošićAbdelhak M. ZoubirHeinz Koeppl","2018","http://link.springer.com/article/10.1007/s11721-017-0142-9","Article"
"Exploiting spatio-temporal patterns using partial-state reinforcement learning in a synthetically augmented environment","Progress in Artificial Intelligence","","3","2","10.1007/s13748-014-0057-2","Salvador E. BarbosaMikel D. Petty","2015","http://link.springer.com/article/10.1007/s13748-014-0057-2","Article"
"Incorporating causal factors into reinforcement learning for dynamic treatment regimes in HIV","BMC Medical Informatics and Decision Making","","19","2","10.1186/s12911-019-0755-6","Chao YuYinzhao DongJiming LiuGuoqi Ren","2019","http://link.springer.com/article/10.1186/s12911-019-0755-6","Article"
"Genetic Reinforcement Learning for Neurocontrol Problems","Genetic Algorithms for Machine Learning","","","","10.1007/978-1-4615-2740-4_5","Darrell WhitleyStephen DominicRajarshi DasCharles W. Anderson","1994","http://link.springer.com/chapter/10.1007/978-1-4615-2740-4_5","Chapter"
"Genetic reinforcement learning for neurocontrol problems","Machine Learning","","13","2 - 3","10.1007/BF00993045","Darrell WhitleyStephen DominicRajarshi DasCharles W. Anderson","1993","http://link.springer.com/article/10.1007/BF00993045","Article"
"Genetic Reinforcement Learning for Neurocontrol Problems","Machine Learning","","13","2 - 3","10.1023/A:1022674030396","Darrell WhitleyStephen DominicRajarshi DasCharles W. Anderson","1993","http://link.springer.com/article/10.1023/A%3A1022674030396","Article"
"Introduction to Reinforcement Learning","Applied Reinforcement Learning with Python","","","","10.1007/978-1-4842-5127-0_1","Taweh Beysolow II","2019","http://link.springer.com/chapter/10.1007/978-1-4842-5127-0_1","Chapter"
"Transfer between Different Reinforcement Learning Methods","Transfer in Reinforcement Learning Domains","","","","10.1007/978-3-642-01882-4_7","Matthew E. Taylor","2009","http://link.springer.com/chapter/10.1007/978-3-642-01882-4_7","Chapter"
"Adaptive transmission scheduling over fading channels for energy-efficient cognitive radio networks by reinforcement learning","Telecommunication Systems","","42","1 - 2","10.1007/s11235-009-9174-9","Jiang ZhuJun WangTao LuoShaoqian Li","2009","http://link.springer.com/article/10.1007/s11235-009-9174-9","Article"
"A Generalised Method for Adaptive Longitudinal Control Using Reinforcement Learning","Intelligent Autonomous Systems 15","","","","10.1007/978-3-030-01370-7_37","Shashank PathakSuvam BagVijay Nadkarni","2019","http://link.springer.com/chapter/10.1007/978-3-030-01370-7_37","Chapter"
"Evaluation for Selecting Method Using Reinforcement Learning with Hand-Coded Rules in RoboCup Soccer Agents","Proceedings of the 3rd International Symposium on Autonomous Minirobots for Research and Edutainment (AMiRE 2005)","","","","10.1007/3-540-29344-2_15","Hisayuki SasaokaKenji Araki","2006","http://link.springer.com/chapter/10.1007/3-540-29344-2_15","Chapter"
"Knowledge-Based Reinforcement Learning for Data Mining","Agents and Data Mining Interaction","","","","10.1007/978-3-642-03603-3_2","Daniel KudenkoMarek Grzes","2009","http://link.springer.com/chapter/10.1007/978-3-642-03603-3_2","Chapter"
"Path Planning of a Mobile Robot as a Discrete Optimization Problem and Adjustment of Weight Parameters in the Objective Function by Reinforcement Learning","RoboCup 2000: Robot Soccer World Cup IV","","","","10.1007/3-540-45324-5_32","Harukazu Igarashi","2001","http://link.springer.com/chapter/10.1007/3-540-45324-5_32","Chapter"
"Formalizing the Ant Algorithms in Terms of Reinforcement Learning","Advances in Artificial Life","","","","10.1007/3-540-48304-7_81","Ann NowéKatja Verbeeck","1999","http://link.springer.com/chapter/10.1007/3-540-48304-7_81","Chapter"
"Trajectory Generation for a Mobile Robot by Reinforcement Learning","Proceedings of the 3rd International Symposium on Autonomous Minirobots for Research and Edutainment (AMiRE 2005)","","","","10.1007/3-540-29344-2_18","Masaki ShimizuMakoto FujitaHiroyuki Miyamoto","2006","http://link.springer.com/chapter/10.1007/3-540-29344-2_18","Chapter"
"A Sensory Control System for Adjusting Group Emotion Using Bayesian Networks and Reinforcement Learning","Hybrid Artificial Intelligent Systems","","","","10.1007/978-3-319-32034-2_32","Jun-Ho KimKi-Hoon KimSung-Bae Cho","2016","http://link.springer.com/chapter/10.1007/978-3-319-32034-2_32","Chapter"
"Improving reinforcement learning in stochastic RAM-based neural networks","Neural Processing Letters","","3","1","10.1007/BF00417784","Alistair FergusonHamid Bolouri","1996","http://link.springer.com/article/10.1007/BF00417784","Article"
"Evolving Equilibrium Policies for a Multiagent Reinforcement Learning Problem with State Attractors","Computational Collective Intelligence. Technologies and Applications","","","","10.1007/978-3-642-23938-0_21","Florin Leon","2011","http://link.springer.com/chapter/10.1007/978-3-642-23938-0_21","Chapter"
"getALife - An Artificial Life Environment for the Evaluation of Agent-Based Systems and Evolutionary Algorithms for Reinforcement Learning","New Challenges in Applied Intelligence Technologies","","","","10.1007/978-3-540-79355-7_4","Daniel MachadoMiguel Rocha","2008","http://link.springer.com/chapter/10.1007/978-3-540-79355-7_4","Chapter"
"Kernel-Based Reinforcement Learning","Intelligent Computing","","","","10.1007/11816157_92","Guanghua HuYuqin QiuLiming Xiang","2006","http://link.springer.com/chapter/10.1007/11816157_92","Chapter"
"Deep Reinforcement Learning in Serious Games: Analysis and Design of Deep Neural Network Architectures","Computer Aided Systems Theory – EUROCAST 2017","","","","10.1007/978-3-319-74727-9_37","Aline DobrovskyCezary W. WilczakPaul HahnMarko HofmannUwe M. Borghoff","2018","http://link.springer.com/chapter/10.1007/978-3-319-74727-9_37","Chapter"
"Reinforcement Learning in MirrorBot","Artificial Neural Networks: Biological Inspirations – ICANN 2005","","","","10.1007/11550822_48","Cornelius WeberDavid MuseMark ElshawStefan Wermter","2005","http://link.springer.com/chapter/10.1007/11550822_48","Chapter"
"Multi-objective Multiagent Credit Assignment Through Difference Rewards in Reinforcement Learning","Simulated Evolution and Learning","","","","10.1007/978-3-319-13563-2_35","Logan YliniemiKagan Tumer","2014","http://link.springer.com/chapter/10.1007/978-3-319-13563-2_35","Chapter"
"Swarm robots reinforcement learning convergence accuracy-based learning classifier systems with gradient descent (XCS-GD)","Neural Computing and Applications","","25","2","10.1007/s00521-013-1503-y","Jie ShaoHaixia LinKaibian Zhang","2014","http://link.springer.com/article/10.1007/s00521-013-1503-y","Article"
"A survey of dynamic spectrum allocation based on reinforcement learning algorithms in cognitive radio networks","Artificial Intelligence Review","","51","3","10.1007/s10462-018-9639-x","Yonghua WangZifeng YePin WanJiajun Zhao","2019","http://link.springer.com/article/10.1007/s10462-018-9639-x","Article"
"Multi-agent reinforcement learning based on local communication","Cluster Computing","","22","6","10.1007/s10586-018-2597-x","Wenxu ZhangLei MaXiaonan Li","2019","http://link.springer.com/article/10.1007/s10586-018-2597-x","Article"
"A Computational Model of Match Decision-Making Problem Using Spiking SHESN with Reward-Modulated Reinforcement Learning","Neural Information Processing","","","","10.1007/978-3-319-26532-2_56","Zhidong DengGuorun Yang","2015","http://link.springer.com/chapter/10.1007/978-3-319-26532-2_56","Chapter"
"Generating Adaptive Route Instructions Using Hierarchical Reinforcement Learning","Spatial Cognition VII","","","","10.1007/978-3-642-14749-4_27","Heriberto CuayáhuitlNina DethlefsLutz FrommbergerKai-Florian RichterJohn Bateman","2010","http://link.springer.com/chapter/10.1007/978-3-642-14749-4_27","Chapter"
"Equipment Health Indicator Learning Using Deep Reinforcement Learning","Machine Learning and Knowledge Discovery in Databases","","","","10.1007/978-3-030-10997-4_30","Chi ZhangChetan GuptaAhmed FarahatKosta RistovskiDipanjan Ghosh","2019","http://link.springer.com/chapter/10.1007/978-3-030-10997-4_30","Chapter"
"A Learning Classifier System Approach to Relational Reinforcement Learning","Learning Classifier Systems","","","","10.1007/978-3-540-88138-4_10","Drew Mellor","2008","http://link.springer.com/chapter/10.1007/978-3-540-88138-4_10","Chapter"
"Dynamic node selection in camera networks based on approximate reinforcement learning","Multimedia Tools and Applications","","75","24","10.1007/s11042-015-3003-9","Qian LiZhengxing SunSongle ChenShiming Xia","2016","http://link.springer.com/article/10.1007/s11042-015-3003-9","Article"
